x,y,phi
20.0803212851404,-23.293172690763026,1.4840968279631508e-16
20.481927710843223,-23.293172690763026,1.0213757884905603e-16
20.883534136546004,-23.293172690763026,6.994140541137283e-17
21.28514056224884,-23.293172690763026,4.7633381593653514e-17
21.686746987951636,-23.293172690763026,3.2241679741714664e-17
22.088353413654445,-23.293172690763026,2.166910843547205e-17
22.489959839357255,-23.293172690763026,1.444297494275014e-17
22.891566265060078,-23.293172690763026,9.533147201930913e-18
23.293172690762873,-23.293172690763026,6.2210072958323396e-18
23.694779116465696,-23.293172690763026,4.006146802828163e-18
24.096385542168477,-23.293172690763026,2.540664935910714e-18
24.497991967871315,-23.293172690763026,1.583243305384746e-18
24.89959839357411,-23.293172690763026,9.671011071173584e-19
25.301204819276933,-23.293172690763026,5.775763774232102e-19
25.702811244979728,-23.293172690763026,3.3639070251223875e-19
26.10441767068255,-23.293172690763026,1.905976538237868e-19
26.506024096385346,-23.293172690763026,1.048320103341532e-19
26.90763052208817,-23.293172690763026,5.58736391127056e-20
27.30923694779095,-23.293172690763026,2.881942785845881e-20
27.710843373493802,-23.293172690763026,1.43731955939768e-20
28.112449799196582,-23.293172690763026,6.9280818048622e-21
28.514056224899406,-23.293172690763026,3.227126189280269e-21
28.9156626506022,-23.293172690763026,1.4528850821389138e-21
29.317269076305024,-23.293172690763026,6.3243405107618095e-22
29.718875502007805,-23.293172690763026,2.663087690856413e-22
30.120481927710642,-23.293172690763026,1.085426362420638e-22
30.522088353413437,-23.293172690763026,4.2849328839177294e-23
30.923694779116275,-23.293172690763026,1.639514866658975e-23
31.325301204819056,-23.293172690763026,6.084440540872378e-24
31.72690763052188,-23.293172690763026,2.191636221707073e-24
32.128514056224674,-23.293172690763026,7.66771959574673e-25
32.5301204819275,-23.293172690763026,2.6074608278320287e-25
32.931726907630306,-23.293172690763026,8.624260974287722e-26
33.333333333333115,-23.293172690763026,2.776328891376564e-26
33.734939759035896,-23.293172690763026,8.704627338081448e-27
34.136546184738734,-23.293172690763026,2.6597295929631543e-27
34.53815261044153,-23.293172690763026,7.925065335083565e-28
34.93975903614434,-23.293172690763026,2.3041383225029457e-28
35.34136546184715,-23.293172690763026,6.540474035179147e-29
35.74297188754997,-23.293172690763026,1.8136446377989155e-29
36.14457831325278,-23.293172690763026,4.9156139920354825e-30
36.54618473895556,-23.293172690763026,1.3029257347851267e-30
36.94779116465837,-23.293172690763026,3.3791336907738316e-31
37.34939759036119,-23.293172690763026,8.579393751487142e-32
37.751004016064,-23.293172690763026,2.133484892802592e-32
38.15261044176684,-23.293172690763026,5.1989468193242635e-33
38.55421686746962,-23.293172690763026,1.2420532415907436e-33
38.95582329317243,-23.293172690763026,2.910486717677775e-34
39.35742971887524,-23.293172690763026,6.692504043186649e-35
39.75903614457806,-23.293172690763026,1.5107825006073145e-35
40.16064257028086,-23.293172690763026,3.3496075608433054e-36
40.562248995983694,-23.293172690763026,7.297074403355177e-37
40.963855421686475,-23.293172690763026,1.5625952544720816e-37
41.3654618473893,-23.293172690763026,3.2905082365480654e-38
41.76706827309212,-23.293172690763026,6.816633840483083e-39
42.168674698794916,-23.293172690763026,1.3897448870262023e-39
42.570281124497726,-23.293172690763026,2.7894710669904017e-40
42.97188755020052,-23.293172690763026,5.514291458261468e-41
43.373493975903315,-23.293172690763026,1.0739745362175532e-41
43.77510040160615,-23.293172690763026,2.0615122519692708e-42
44.17670682730896,-23.293172690763026,3.90133035613568e-43
44.57831325301176,-23.293172690763026,7.281445098147116e-44
44.97991967871458,-23.293172690763026,1.3407248438413284e-44
45.381526104417404,-23.293172690763026,2.436206986970351e-45
45.783132530120184,-23.293172690763026,4.369909832627792e-46
46.18473895582301,-23.293172690763026,7.740018306907731e-47
46.5863453815258,-23.293172690763026,1.3540863974308953e-47
46.98795180722864,-23.293172690763026,2.340483345103877e-48
47.38955823293142,-23.293172690763026,3.997935397193693e-49
47.791164658634244,-23.293172690763026,6.750713427584259e-50
48.19277108433704,-23.293172690763026,1.1270843033022028e-50
48.59437751003986,-23.293172690763026,1.8610697103173497e-51
48.99598393574266,-23.293172690763026,3.0402604381891245e-52
49.39759036144548,-23.293172690763026,4.932809126545641e-53
49.79919678714829,-23.293172690763026,9.103547817486111e-54
-49.799196787148595,-22.89156626506021,2.410166002469266e-53
-49.397590361445786,-22.89156626506021,1.304129610938004e-52
-48.99598393574297,-22.89156626506021,8.02726946746749e-52
-48.59437751004016,-22.89156626506021,4.9072292661530093e-51
-48.19277108433735,-22.89156626506021,2.967745334050249e-50
-47.791164658634536,-22.89156626506021,1.7749868811556984e-49
-47.389558232931726,-22.89156626506021,1.049624751041745e-48
-46.98795180722892,-22.89156626506021,6.135257884155954e-48
-46.5863453815261,-22.89156626506021,3.543864275325516e-47
-46.18473895582329,-22.89156626506021,2.0223139669081587e-46
-45.78313253012048,-22.89156626506021,1.1397905586746752e-45
-45.381526104417674,-22.89156626506021,6.342787032130721e-45
-44.97991967871486,-22.89156626506021,3.484040857003869e-44
-44.57831325301205,-22.89156626506021,1.888424145700148e-43
-44.17670682730924,-22.89156626506021,1.009694187778078e-42
-43.77510040160642,-22.89156626506021,5.323663119453201e-42
-43.373493975903614,-22.89156626506021,2.767028200984265e-41
-42.971887550200805,-22.89156626506021,1.4172494530072748e-40
-42.570281124497996,-22.89156626506021,7.150748661339621e-40
-42.168674698795186,-22.89156626506021,3.5527728191775994e-39
-41.76706827309238,-22.89156626506021,1.7375113528598215e-38
-41.36546184738956,-22.89156626506021,8.361055350522666e-38
-40.96385542168675,-22.89156626506021,3.957237257867681e-37
-40.562248995983936,-22.89156626506021,1.841366792026456e-36
-40.160642570281134,-22.89156626506021,8.420169331161596e-36
-39.75903614457832,-22.89156626506021,3.7821969183138006e-35
-39.35742971887551,-22.89156626506021,1.6680773066050866e-34
-38.9558232931727,-22.89156626506021,7.220019011003142e-34
-38.55421686746988,-22.89156626506021,3.0655438231519748e-33
-38.152610441767074,-22.89156626506021,1.2761923099144748e-32
-37.751004016064265,-22.89156626506021,5.20657334676379e-32
-37.34939759036145,-22.89156626506021,2.080647151598389e-31
-36.947791164658646,-22.89156626506021,8.140182167753487e-31
-36.54618473895583,-22.89156626506021,3.1162547683180245e-30
-36.14457831325302,-22.89156626506021,1.1667126357442441e-29
-35.74297188755021,-22.89156626506021,4.2696352604837345e-29
-35.3413654618474,-22.89156626506021,1.5264127341269305e-28
-34.939759036144586,-22.89156626506021,5.327950729647018e-28
-34.53815261044178,-22.89156626506021,1.8146885672375037e-27
-34.13654618473896,-22.89156626506021,6.0275116604512404e-27
-33.73493975903615,-22.89156626506021,1.9512006404292742e-26
-33.33333333333334,-22.89156626506021,6.152066031159307e-26
-32.93172690763053,-22.89156626506021,1.8880610521528318e-25
-32.53012048192771,-22.89156626506021,5.636399570105446e-25
-32.1285140562249,-22.89156626506021,1.635639328955788e-24
-31.726907630522092,-22.89156626506021,4.61082300675287e-24
-31.325301204819272,-22.89156626506021,1.2617606745630056e-23
-30.923694779116467,-22.89156626506021,3.349540574230585e-23
-30.522088353413647,-22.89156626506021,8.620011205647768e-23
-30.12048192771084,-22.89156626506021,2.149095757415204e-22
-29.71887550200803,-22.89156626506021,5.187423492032922e-22
-29.317269076305216,-22.89156626506021,1.2115382720451126e-21
-28.915662650602396,-22.89156626506021,2.736418288703198e-21
-28.514056224899587,-22.89156626506021,5.97449460017659e-21
-28.112449799196774,-22.89156626506021,1.2605756943561892e-20
-27.71084337349397,-22.89156626506021,2.570094450659016e-20
-27.30923694779115,-22.89156626506021,5.064349965217449e-20
-26.907630522088343,-22.89156626506021,9.650025765466699e-20
-26.506024096385524,-22.89156626506021,1.7798621461579746e-19
-26.10441767068271,-22.89156626506021,3.1822365730501405e-19
-25.702811244979898,-22.89156626506021,5.526114598854864e-19
-25.301204819277093,-22.89156626506021,9.343255444124185e-19
-24.899598393574273,-22.89156626506021,1.5422726688260475e-18
-24.497991967871467,-22.89156626506021,2.4926997561577388e-18
-24.09638554216865,-22.89156626506021,3.956118714254826e-18
-23.694779116465842,-22.89156626506021,6.181816478025597e-18
-23.293172690763026,-22.89156626506021,9.533147201930786e-18
-22.89156626506021,-22.89156626506021,1.4538231748252272e-17
-22.489959839357397,-22.89156626506021,2.1962711060765463e-17
-22.08835341365459,-22.89156626506021,3.29137903262111e-17
-21.68674698795177,-22.89156626506021,4.8987959399003675e-17
-21.28514056224896,-22.89156626506021,7.247869400522294e-17
-20.88353413654615,-22.89156626506021,1.0666565766798535e-16
-20.481927710843333,-22.89156626506021,1.562141123484226e-16
-20.08032128514052,-22.89156626506021,2.2772292436700647e-16
-19.678714859437708,-22.89156626506021,3.3047192247911187e-16
-19.277108433734895,-22.89156626506021,4.774344897387137e-16
-18.87550200803209,-22.89156626506021,6.866394088924239e-16
-18.47389558232927,-22.89156626506021,9.8298761351108e-16
-18.072289156626464,-22.89156626506021,1.4006548542215841e-15
-17.67068273092366,-22.89156626506021,1.986239910785788e-15
-17.269076305220835,-22.89156626506021,2.802848908868323e-15
-16.867469879518033,-22.89156626506021,3.935338470557874e-15
-16.465863453815224,-22.89156626506021,5.49697224396351e-15
-16.064257028112422,-22.89156626506021,7.637773552374471e-15
-15.662650602409606,-22.89156626506021,1.0554875843353764e-14
-15.261044176706804,-22.89156626506021,1.4505174577299398e-14
-14.859437751003988,-22.89156626506021,1.9820560044076683e-14
-14.457831325301193,-22.89156626506021,2.6925950293107967e-14
-14.056224899598362,-22.89156626506021,3.636023609897463e-14
-13.654618473895567,-22.89156626506021,4.880008401443797e-14
-13.253012048192751,-22.89156626506021,6.508630695535457e-14
-12.851405622489956,-22.89156626506021,8.625219355763367e-14
-12.449799196787133,-22.89156626506021,1.1355278126494736e-13
-12.04819277108433,-22.89156626506021,1.484935648967223e-13
-11.646586345381507,-22.89156626506021,1.9285656401330122e-13
-11.244979919678713,-22.89156626506021,2.487210542967754e-13
-10.843373493975903,-22.89156626506021,3.184756432175797e-13
-10.441767068273094,-22.89156626506021,4.0481780029103634e-13
-10.040160642570278,-22.89156626506021,5.10736517281483e-13
-9.638554216867469,-22.89156626506021,6.394735693653736e-13
-9.236947791164653,-22.89156626506021,7.944589811109158e-13
-8.835341365461858,-22.89156626506021,9.792168802478759e-13
-8.433734939759042,-22.89156626506021,1.1972390448258462e-12
-8.032128514056247,-22.89156626506021,1.4518251818551306e-12
-7.630522088353423,-22.89156626506021,1.7458913330582272e-12
-7.228915662650621,-22.89156626506021,2.0817507315493137e-12
-6.827309236947791,-22.89156626506021,2.4608747939730564e-12
-6.425702811245003,-22.89156626506021,2.8836454960593463e-12
-6.02409638554218,-22.89156626506021,3.3491138257815555e-12
-5.622489959839385,-22.89156626506021,3.854781942404493e-12
-5.2208835341365685,-22.89156626506021,4.396428653343192e-12
-4.819277108433759,-22.89156626506021,4.967998420293902e-12
-4.41767068273095,-22.89156626506021,5.5615729528574015e-12
-4.016064257028148,-22.89156626506021,6.167441302650741e-12
-3.614457831325332,-22.89156626506021,6.7742791836086314e-12
-3.21285140562253,-22.89156626506021,7.369441198770903e-12
-2.8112449799197137,-22.89156626506021,7.939361188716024e-12
-2.4096385542169116,-22.89156626506021,8.470046711394735e-12
-2.0080321285140883,-22.89156626506021,8.947644585952818e-12
-1.6064257028112863,-22.89156626506021,9.359046453208395e-12
-1.2048192771084771,-22.89156626506021,9.692497377041537e-12
-0.803212851405668,-22.89156626506021,9.938167446710444e-12
-0.40160642570285887,-22.89156626506021,1.0088646690701669e-11
-6.394884621840902e-14,-22.89156626506021,1.0139327572189071e-11
0.4016064257027523,-22.89156626506021,1.008864669070168e-11
0.8032128514055614,-22.89156626506021,9.938167446710482e-12
1.2048192771083848,-22.89156626506021,9.692497377041516e-12
1.6064257028111868,-22.89156626506021,9.359046453208397e-12
2.008032128514003,-22.89156626506021,8.947644585952818e-12
2.409638554216798,-22.89156626506021,8.470046711394764e-12
2.811244979919614,-22.89156626506021,7.93936118871599e-12
3.2128514056224233,-22.89156626506021,7.369441198770905e-12
3.6144578313252254,-22.89156626506021,6.774279183608617e-12
4.016064257028027,-22.89156626506021,6.167441302650758e-12
4.417670682730858,-22.89156626506021,5.561572952857409e-12
4.819277108433646,-22.89156626506021,4.9679984202939035e-12
5.220883534136469,-22.89156626506021,4.396428653343182e-12
5.622489959839278,-22.89156626506021,3.854781942404509e-12
6.024096385542094,-22.89156626506021,3.349113825781561e-12
6.425702811244889,-22.89156626506021,2.8836454960593576e-12
6.827309236947698,-22.89156626506021,2.460874793973041e-12
7.228915662650508,-22.89156626506021,2.0817507315493145e-12
7.630522088353331,-22.89156626506021,1.745891333058221e-12
8.032128514056133,-22.89156626506021,1.451825181855138e-12
8.433734939758942,-22.89156626506021,1.1972390448258378e-12
8.835341365461737,-22.89156626506021,9.792168802478773e-13
9.23694779116456,-22.89156626506021,7.944589811109116e-13
9.638554216867362,-22.89156626506021,6.394735693653763e-13
10.040160642570179,-22.89156626506021,5.107365172814819e-13
10.441767068272974,-22.89156626506021,4.048178002910382e-13
10.843373493975804,-22.89156626506021,3.184756432175777e-13
11.244979919678599,-22.89156626506021,2.487210542967765e-13
11.646586345381422,-22.89156626506021,1.9285656401330069e-13
12.048192771084224,-22.89156626506021,1.4849356489672305e-13
12.449799196787033,-22.89156626506021,1.1355278126494654e-13
12.851405622489843,-22.89156626506021,8.625219355763401e-14
13.253012048192645,-22.89156626506021,6.508630695535426e-14
13.65461847389546,-22.89156626506021,4.8800084014438384e-14
14.056224899598277,-22.89156626506021,3.6360236098974337e-14
14.457831325301072,-22.89156626506021,2.6925950293108122e-14
14.859437751003895,-22.89156626506021,1.98205600440765e-14
15.26104417670669,-22.89156626506021,1.4505174577299528e-14
15.6626506024095,-22.89156626506021,1.0554875843353682e-14
16.064257028112323,-22.89156626506021,7.637773552374528e-15
16.465863453815132,-22.89156626506021,5.496972243963447e-15
16.867469879517927,-22.89156626506021,3.9353384705579e-15
17.26907630522075,-22.89156626506021,2.802848908868298e-15
17.670682730923545,-22.89156626506021,1.9862399107858054e-15
18.07228915662637,-22.89156626506021,1.4006548542215695e-15
18.473895582329163,-22.89156626506021,9.829876135110833e-16
18.875502008031987,-22.89156626506021,6.866394088924231e-16
19.27710843373478,-22.89156626506021,4.774344897387174e-16
19.678714859437605,-22.89156626506021,3.304719224791109e-16
20.0803212851404,-22.89156626506021,2.2772292436700864e-16
20.481927710843223,-22.89156626506021,1.5621411234842294e-16
20.883534136546004,-22.89156626506021,1.0666565766798737e-16
21.28514056224884,-22.89156626506021,7.247869400522332e-17
21.686746987951636,-22.89156626506021,4.8987959399004476e-17
22.088353413654445,-22.89156626506021,3.2913790326211287e-17
22.489959839357255,-22.89156626506021,2.1962711060765848e-17
22.891566265060078,-22.89156626506021,1.4538231748252408e-17
23.293172690762873,-22.89156626506021,9.533147201931007e-18
23.694779116465696,-22.89156626506021,6.181816478025681e-18
24.096385542168477,-22.89156626506021,3.9561187142549496e-18
24.497991967871315,-22.89156626506021,2.4926997561577885e-18
24.89959839357411,-22.89156626506021,1.5422726688260983e-18
25.301204819276933,-22.89156626506021,9.343255444124368e-19
25.702811244979728,-22.89156626506021,5.526114598855049e-19
26.10441767068255,-22.89156626506021,3.1822365730502036e-19
26.506024096385346,-22.89156626506021,1.7798621461580562e-19
26.90763052208817,-22.89156626506021,9.650025765467007e-20
27.30923694779095,-22.89156626506021,5.064349965217741e-20
27.710843373493802,-22.89156626506021,2.5700944506591182e-20
28.112449799196582,-22.89156626506021,1.2605756943562746e-20
28.514056224899406,-22.89156626506021,5.974494600176936e-21
28.9156626506022,-22.89156626506021,2.7364182887034115e-21
29.317269076305024,-22.89156626506021,1.2115382720451939e-21
29.718875502007805,-22.89156626506021,5.187423492033387e-22
30.120481927710642,-22.89156626506021,2.149095757415391e-22
30.522088353413437,-22.89156626506021,8.620011205648628e-23
30.923694779116275,-22.89156626506021,3.349540574230923e-23
31.325301204819056,-22.89156626506021,1.2617606745631821e-23
31.72690763052188,-22.89156626506021,4.610823006753398e-24
32.128514056224674,-22.89156626506021,1.6356393289560346e-24
32.5301204819275,-22.89156626506021,5.636399570106151e-25
32.931726907630306,-22.89156626506021,1.8880610521531525e-25
33.333333333333115,-22.89156626506021,6.152066031160346e-26
33.734939759035896,-22.89156626506021,1.9512006404296284e-26
34.136546184738734,-22.89156626506021,6.0275116604522894e-27
34.53815261044153,-22.89156626506021,1.8146885672379105e-27
34.93975903614434,-22.89156626506021,5.327950729647996e-28
35.34136546184715,-22.89156626506021,1.5264127341272403e-28
35.74297188754997,-22.89156626506021,4.269635260484524e-29
36.14457831325278,-22.89156626506021,1.1667126357445129e-29
36.54618473895556,-22.89156626506021,3.1162547683187864e-30
36.94779116465837,-22.89156626506021,8.140182167755443e-31
37.34939759036119,-22.89156626506021,2.0806471515988527e-31
37.751004016064,-22.89156626506021,5.206573346765066e-32
38.15261044176684,-22.89156626506021,1.2761923099147685e-32
38.55421686746962,-22.89156626506021,3.065543823152748e-33
38.95582329317243,-22.89156626506021,7.220019011004825e-34
39.35742971887524,-22.89156626506021,1.6680773066055531e-34
39.75903614457806,-22.89156626506021,3.7821969183147927e-35
40.16064257028086,-22.89156626506021,8.420169331164051e-36
40.562248995983694,-22.89156626506021,1.8413667920269617e-36
40.963855421686475,-22.89156626506021,3.9572372578688565e-37
41.3654618473893,-22.89156626506021,8.361055350525048e-38
41.76706827309212,-22.89156626506021,1.737511352860299e-38
42.168674698794916,-22.89156626506021,3.552772819178609e-39
42.570281124497726,-22.89156626506021,7.150748661342017e-40
42.97188755020052,-22.89156626506021,1.417249453007726e-40
43.373493975903315,-22.89156626506021,2.7670282009852243e-41
43.77510040160615,-22.89156626506021,5.323663119454968e-42
44.17670682730896,-22.89156626506021,1.0096941877784337e-42
44.57831325301176,-22.89156626506021,1.888424145700794e-43
44.97991967871458,-22.89156626506021,3.4840408570050115e-44
45.381526104417404,-22.89156626506021,6.342787032132903e-45
45.783132530120184,-22.89156626506021,1.1397905586751248e-45
46.18473895582301,-22.89156626506021,2.022313966908926e-46
46.5863453815258,-22.89156626506021,3.543864275326954e-47
46.98795180722864,-22.89156626506021,6.135257884158154e-48
47.38955823293142,-22.89156626506021,1.0496247510421814e-48
47.791164658634244,-22.89156626506021,1.774986881156424e-49
48.19277108433704,-22.89156626506021,2.967745334051416e-50
48.59437751003986,-22.89156626506021,4.9072292661550337e-51
48.99598393574266,-22.89156626506021,8.027269467470917e-52
49.39759036144548,-22.89156626506021,1.3041296109385863e-52
49.79919678714829,-22.89156626506021,2.4101660024701017e-53
-49.799196787148595,-22.489959839357397,6.287553325464496e-53
-49.397590361445786,-22.489959839357397,3.3966262414300744e-52
-48.99598393574297,-22.489959839357397,2.0875343321167714e-51
-48.59437751004016,-22.489959839357397,1.2741625501818754e-50
-48.19277108433735,-22.489959839357397,7.693343537868524e-50
-47.791164658634536,-22.489959839357397,4.593675025148992e-49
-47.389558232931726,-22.489959839357397,2.7117634782164236e-48
-46.98795180722892,-22.489959839357397,1.5822618232857682e-47
-46.5863453815261,-22.489959839357397,9.12272233253165e-47
-46.18473895582329,-22.489959839357397,5.19601611799502e-46
-45.78313253012048,-22.489959839357397,2.922755463712187e-45
-45.381526104417674,-22.489959839357397,1.6231625306201567e-44
-44.97991967871486,-22.489959839357397,8.897050918486331e-44
-44.57831325301205,-22.489959839357397,4.81179366657151e-43
-44.17670682730924,-22.489959839357397,2.5668606008140504e-42
-43.77510040160642,-22.489959839357397,1.3501578776225099e-41
-43.373493975903614,-22.489959839357397,7.000054671202388e-41
-42.971887550200805,-22.489959839357397,3.5759831637010154e-40
-42.570281124497996,-22.489959839357397,1.799301991709434e-39
-42.168674698795186,-22.489959839357397,8.913728903019195e-39
-41.76706827309238,-22.489959839357397,4.3459878406894433e-38
-41.36546184738956,-22.489959839357397,2.084553295732426e-37
-40.96385542168675,-22.489959839357397,9.832168529648603e-37
-40.562248995983936,-22.489959839357397,4.558359436517815e-36
-40.160642570281134,-22.489959839357397,2.0763312511657207e-35
-39.75903614457832,-22.489959839357397,9.2878288870584e-35
-39.35742971887551,-22.489959839357397,4.0780898371755686e-34
-38.9558232931727,-22.489959839357397,1.7567697642049427e-33
-38.55421686746988,-22.489959839357397,7.421195347955672e-33
-38.152610441767074,-22.489959839357397,3.0726594824809825e-32
-37.751004016064265,-22.489959839357397,1.2462706722912026e-31
-37.34939759036145,-22.489959839357397,4.949243462102541e-31
-36.947791164658646,-22.489959839357397,1.9233586946713727e-30
-36.54618473895583,-22.489959839357397,7.310359725696719e-30
-36.14457831325302,-22.489959839357397,2.716011793415525e-29
-35.74297188755021,-22.489959839357397,9.858069916282987e-29
-35.3413654618474,-22.489959839357397,3.49355647046017e-28
-34.939759036144586,-22.489959839357397,1.2080999153842652e-27
-34.53815261044178,-22.489959839357397,4.074139473704772e-27
-34.13654618473896,-22.489959839357397,1.3390618877297386e-26
-33.73493975903615,-22.489959839357397,4.28672701128811e-26
-33.33333333333334,-22.489959839357397,1.3357804584033305e-25
-32.93172690763053,-22.489959839357397,4.048995081137861e-25
-32.53012048192771,-22.489959839357397,1.1930999170602047e-24
-32.1285140562249,-22.489959839357397,3.4153473067200984e-24
-31.726907630522092,-22.489959839357397,9.491406169868466e-24
-31.325301204819272,-22.489959839357397,2.5590169700779336e-23
-30.923694779116467,-22.489959839357397,6.689213265096438e-23
-30.522088353413647,-22.489959839357397,1.694163733443674e-22
-30.12048192771084,-22.489959839357397,4.1547516735035865e-22
-29.71887550200803,-22.489959839357397,9.860362000287351e-22
-29.317269076305216,-22.489959839357397,2.263462059395037e-21
-28.915662650602396,-22.489959839357397,5.02338684879153e-21
-28.514056224899587,-22.489959839357397,1.0775146666925882e-20
-28.112449799196774,-22.489959839357397,2.2334740569860188e-20
-27.71084337349397,-22.489959839357397,4.4739347275478934e-20
-27.30923694779115,-22.489959839357397,8.663457435470741e-20
-26.907630522088343,-22.489959839357397,1.6228732402713135e-19
-26.506024096385524,-22.489959839357397,2.944158823301598e-19
-26.10441767068271,-22.489959839357397,5.181238807814275e-19
-25.702811244979898,-22.489959839357397,8.864307982488226e-19
-25.301204819277093,-22.489959839357397,1.47825161163246e-18
-24.899598393574273,-22.489959839357397,2.4101898274524553e-18
-24.497991967871467,-22.489959839357397,3.8541258207179716e-18
-24.09638554216865,-22.489959839357397,6.063288847932879e-18
-23.694779116465842,-22.489959839357397,9.41041308195515e-18
-23.293172690763026,-22.489959839357397,1.4442974942749863e-17
-22.89156626506021,-22.489959839357397,2.1962711060765503e-17
-22.489959839357397,-22.489959839357397,3.313980312580078e-17
-22.08835341365459,-22.489959839357397,4.9676289406167417e-17
-21.68674698795177,-22.489959839357397,7.403845883552391e-17
-21.28514056224896,-22.489959839357397,1.0978459071589044e-16
-20.88353413654615,-22.489959839357397,1.6202326974235048e-16
-20.481927710843333,-22.489959839357397,2.380496674663509e-16
-20.08032128514052,-22.489959839357397,3.4822343742281784e-16
-19.678714859437708,-22.489959839357397,5.071726453909932e-16
-19.277108433734895,-22.489959839357397,7.354337857289111e-16
-18.87550200803209,-22.489959839357397,1.0616690719187737e-15
-18.47389558232927,-22.489959839357397,1.525639782699088e-15
-18.072289156626464,-22.489959839357397,2.1821591194476326e-15
-17.67068273092366,-22.489959839357397,3.1062994338480794e-15
-17.269076305220835,-22.489959839357397,4.4001855121439845e-15
-16.867469879518033,-22.489959839357397,6.2017659671271655e-15
-16.465863453815224,-22.489959839357397,8.696015777278136e-15
-16.064257028112422,-22.489959839357397,1.2129079249044334e-14
-15.662650602409606,-22.489959839357397,1.6825905154809694e-14
-15.261044176706804,-22.489959839357397,2.3211941835364455e-14
-14.859437751003988,-22.489959839357397,3.183943391634828e-14
-14.457831325301193,-22.489959839357397,4.341877567874399e-14
-14.056224899598362,-22.489959839357397,5.885520840227253e-14
-13.654618473895567,-22.489959839357397,7.929087743776033e-14
-13.253012048192751,-22.489959839357397,1.0615186563012544e-13
-12.851405622489956,-22.489959839357397,1.4119927114935556e-13
-12.449799196787133,-22.489959839357397,1.8658268455639695e-13
-12.04819277108433,-22.489959839357397,2.448935391075508e-13
-11.646586345381507,-22.489959839357397,3.192147753407449e-13
-11.244979919678713,-22.489959839357397,4.13162116329114e-13
-10.843373493975903,-22.489959839357397,5.309110654262162e-13
-10.441767068273094,-22.489959839357397,6.772026211967442e-13
-10.040160642570278,-22.489959839357397,8.573197980757597e-13
-9.638554216867469,-22.489959839357397,1.0770265228275835e-12
-9.236947791164653,-22.489959839357397,1.3424605479149097e-12
-8.835341365461858,-22.489959839357397,1.659972894521059e-12
-8.433734939759042,-22.489959839357397,2.0359082048615967e-12
-8.032128514056247,-22.489959839357397,2.476323389821644e-12
-7.630522088353423,-22.489959839357397,2.9866461595350537e-12
-7.228915662650621,-22.489959839357397,3.571280350901695e-12
-6.827309236947791,-22.489959839357397,4.233171188987967e-12
-6.425702811245003,-22.489959839357397,4.973350332483823e-12
-6.02409638554218,-22.489959839357397,5.7904871713052365e-12
-5.622489959839385,-22.489959839357397,6.680478627259319e-12
-5.2208835341365685,-22.489959839357397,7.636113819332395e-12
-4.819277108433759,-22.489959839357397,8.646851548043959e-12
-4.41767068273095,-22.489959839357397,9.698746888789646e-12
-4.016064257028148,-22.489959839357397,1.0774557754924435e-11
-3.614457831325332,-22.489959839357397,1.1854052943215305e-11
-3.21285140562253,-22.489959839357397,1.2914530200168452e-11
-2.8112449799197137,-22.489959839357397,1.3931537035337672e-11
-2.4096385542169116,-22.489959839357397,1.4879769621935183e-11
-2.0080321285140883,-22.489959839357397,1.5734107814427393e-11
-1.6064257028112863,-22.489959839357397,1.6470728942321045e-11
-1.2048192771084771,-22.489959839357397,1.7068231467092638e-11
-0.803212851405668,-22.489959839357397,1.7508693415781738e-11
-0.40160642570285887,-22.489959839357397,1.7778590832855598e-11
-6.394884621840902e-14,-22.489959839357397,1.7869508735251074e-11
0.4016064257027523,-22.489959839357397,1.7778590832855614e-11
0.8032128514055614,-22.489959839357397,1.7508693415781806e-11
1.2048192771083848,-22.489959839357397,1.706823146709259e-11
1.6064257028111868,-22.489959839357397,1.6470728942321045e-11
2.008032128514003,-22.489959839357397,1.5734107814427387e-11
2.409638554216798,-22.489959839357397,1.487976962193525e-11
2.811244979919614,-22.489959839357397,1.3931537035337614e-11
3.2128514056224233,-22.489959839357397,1.2914530200168446e-11
3.6144578313252254,-22.489959839357397,1.1854052943215284e-11
4.016064257028027,-22.489959839357397,1.0774557754924468e-11
4.417670682730858,-22.489959839357397,9.698746888789657e-12
4.819277108433646,-22.489959839357397,8.646851548043959e-12
5.220883534136469,-22.489959839357397,7.636113819332379e-12
5.622489959839278,-22.489959839357397,6.680478627259348e-12
6.024096385542094,-22.489959839357397,5.7904871713052494e-12
6.425702811244889,-22.489959839357397,4.9733503324838425e-12
6.827309236947698,-22.489959839357397,4.233171188987938e-12
7.228915662650508,-22.489959839357397,3.571280350901698e-12
7.630522088353331,-22.489959839357397,2.986646159535042e-12
8.032128514056133,-22.489959839357397,2.4763233898216573e-12
8.433734939758942,-22.489959839357397,2.0359082048615825e-12
8.835341365461737,-22.489959839357397,1.6599728945210617e-12
9.23694779116456,-22.489959839357397,1.342460547914903e-12
9.638554216867362,-22.489959839357397,1.0770265228275882e-12
10.040160642570179,-22.489959839357397,8.573197980757583e-13
10.441767068272974,-22.489959839357397,6.772026211967475e-13
10.843373493975804,-22.489959839357397,5.309110654262132e-13
11.244979919678599,-22.489959839357397,4.1316211632911583e-13
11.646586345381422,-22.489959839357397,3.192147753407441e-13
12.048192771084224,-22.489959839357397,2.4489353910755196e-13
12.449799196787033,-22.489959839357397,1.865826845563957e-13
12.851405622489843,-22.489959839357397,1.4119927114935614e-13
13.253012048192645,-22.489959839357397,1.0615186563012496e-13
